yA	pft. ac. sg. 3			189
hawa	m. sg. nom.	han	pp.	189
BUmi	f. sg. loc.			188
mUla	iic.			188
xAnava	iic.			188
waxvaw	ind.			187
vAsuxeva	m. sg. nom.			187
manas	iic.			186
saxyas	adv.			186
xeSa	iic.			186
aSva	iic.			186
uwwama	m. sg. nom.			186
yuxXa	n. sg. nom.	yuX	pp.	186
prawivac	pft. ac. sg. 3			186
Xana	iic.			185
sarva	f. pl. nom.			185
yax	n. sg. abl.			185
kroXa	iic.			185
wIrWa	n. sg. nom.			185
raWa	m. pl. nom.			185
Ap	pr. [5] ac. sg. 3			184
yama	iic.			184
asmax	* pl. nom.			184
SarIra	iic.			183
mAMsa	iic.			183
mahaw	m. sg. i.			183
wax	f. pl. nom.			183
gawa	m. pl. nom.	gam	pp.	182
xAha	iic.			182
mqwyu	iic.			181
saMyuga	n. sg. loc.			181
Sakwi	iic.			180
prANa	m. sg. nom.			180
Sawa	n. sg. nom.			180
Sawa	n. sg. acc.			180
svarga	iic.			180
anila	iic.			179
afga	iic.			179
viXi	m. sg. nom.			179
sixXi	f. sg. nom.			178
guNa	m. pl. i.			178
kqRNa	m. sg. nom.			178
vIrya	iic.	vIra	pfp. [1]	178
wulya	iic.	wul	pfp. [1]	178
brahman	m. sg. g.			178
Suci	m. sg. nom.			177
anwara	iic.			177
prAh	pft. ac. sg. 3			176
sWA	pr. [1] ac. sg. 3			175
Sakra	m. sg. nom.			175
han	m. sg. nom.			174
as	opt. [2] ac. pl. 3			174
suKa	n. sg. nom.			174
Baya	n. sg. abl.			174
gawa	iic.	gam	pp.	174
Kalu	adv.			174
xivya	n. sg. nom.			174
pA	opt. [1] ac. sg. 3			173
xina	n. sg. acc.			173
xvija	m. sg. nom.			173
Axi	m. pl. g.			172
SUla	iic.			172
ja	m. sg. nom.			172
aXas	adv.			172
gaxA	iic.			172
mUwra	iic.			171
yuxXa	n. sg. loc.	yuX	pp.	171
sahasra	n. pl. acc.			170
viRNu	m. sg. g.			170
Sawru	iic.			169
gaNa	m. pl. nom.			169
yax	m. pl. g.			169
wax	f. sg. loc.			169
asura	iic.			169
ASrama	iic.			169
kRaya	iic.			168
kara	m. sg. nom.			168
sAkRAw	adv.			168
vIra	iic.			168
puNya	n. sg. nom.			167
vana	n. sg. acc.			167
loka	m. sg. nom.			167
rAma	iic.			167
Sabxa	iic.			166
pUrvavaw	adv.			166
kRaya	m. sg. acc.			166
xuHKa	n. sg. nom.			166
agni	m. sg. acc.			166
cakra	iic.			166
karNa	iic.			165
karman	n. sg. loc.			165
rUpa	n. sg. i.			165
nqpa	m. sg. nom.			165
xvija	iic.			164
nu	part.			164
pANdava	m. pl. g.			164
wyakwvA	abs.	wyaj		164
maXya	iic.			163
rUpa	n. sg. acc.			163
xAna	iic.			163
sahasra	n. pl. nom.			163
kula	n. sg. loc.			163
gam	opt. [1] ac. sg. 3			162
sixXa	iic.	siX	pp.	162
prIwa	m. sg. nom.	prI	pp.	162
giri	iic.			162
vix	opt. [2] ac. sg. 3			161
swrI	f. pl. nom.			161
Sruwa	n. sg. nom.	Sru	pp.	161
pUjay	opt. [10] ac. sg. 3			161
ASu	adv.			160
