karman	n. sg. loc.			93
arjuna	iic.			93
prajA	iic.			93
wrElokya	iic.			93
Axi	m. pl. acc.			92
SUxra	iic.			92
Basman	iic.			92
hewu	m. sg. abl.			92
pawi	m. sg. nom.			92
BIRma	iic.			92
vAma	iic.			91
rajas	iic.			91
samBava	m. sg. nom.			91
gulma	iic.			91
Sawa	n. sg. nom.			91
piNda	iic.			91
SApa	iic.			91
Axya	m. pl. nom.			91
Sawa	n. pl. i.			91
inxra	m. sg. g.			91
mAwra	n. sg. nom.			90
anyonya	iic.			90
wAra	iic.			90
mAwq	iic.			90
uwwama	m. sg. voc.			90
newra	iic.			89
RodaSan	iic.			89
xvaya	n. sg. nom.			89
bala	n. sg. acc.			89
haswin	iic.			89
pArWiva	iic.			89
qRaBa	m. sg. nom.			89
muni	m. sg. voc.			89
aXipa	m. sg. voc.			89
kunwI	iic.			89
smqwi	iic.			88
yukwa	m. sg. nom.	yuj	pp.	88
mawsya	iic.			88
vigawa	iic.	vigam	pp.	88
Asana	iic.			88
Awmaka	n. sg. nom.			88
xakRiNa	iic.			88
mahI	iic.			88
iRvAsa	m. sg. nom.			88
AKyA	m. sg. nom.			87
wEla	iic.			87
mqxu	iic.			87
lakRaNa	iic.			87
pAna	iic.			87
gafgA	iic.			87
sanniBa	n. sg. nom.			87
Xanus	iic.			87
maya	n. sg. nom.			86
afga	m. sg. nom.			86
ja	m. sg. acc.			86
kanaka	iic.			86
Cinna	iic.	Cix	pp.	86
ABaraNa	iic.			86
rUpa	n. sg. acc.			86
vahni	iic.			85
manas	m. sg. nom.			85
pakRa	iic.			85
parAkrama	m. sg. nom.			85
kanyA	iic.			85
aXarma	iic.			85
nanxana	m. sg. nom.			85
AhAra	iic.			84
pqWivI	iic.			84
pIwa	iic.			84
vAsuxeva	iic.			84
Xara	m. sg. acc.			83
kqwa	n. sg. nom.	kq	pp.	83
upama	m. sg. nom.			83
Awman	m. sg. g.			83
nakRawra	iic.			83
suhqx	iic.			83
BUwa	m. sg. nom.	BU	pp.	83
vacas	n. sg. acc.			83
vqkoxara	m. sg. nom.			83
xanwa	iic.			82
mukwi	iic.			82
AkASa	iic.			82
viXi	m. sg. nom.			82
avyakwa	iic.			82
xvaya	n. sg. acc.			82
XyAna	iic.			82
haya	iic.			82
kamala	iic.			82
puta	iic.			81
haMsa	iic.			81
keSa	iic.			81
harRa	iic.			81
vaSa	m. sg. acc.			81
aSvameXa	iic.			81
SreRTa	m. sg. nom.			80
mArga	iic.			80
cAru	iic.			80
sWiwi	iic.			80
jIva	iic.			80
BAj	m. sg. nom.			79
kRAra	iic.			79
Gna	m. sg. nom.			79
xuRta	iic.	xuR	pp.	79
saw	iic.	as	ppr. [2] ac.	79
navan	iic.			79
pUjA	iic.			79
