xeSa	xeSa	iic.			244
xuHKam	xuHKa	n. sg. nom.			244
suKam	suKa	n. sg. acc.			243
pUjayew	pUj	opt. [10] ac. sg. 3			243
sawyam	sawya	n. sg. acc.			242
ganXa	ganXa	iic.			242
vixyA	vixyA	iic.			242
pacew	pac	opt. [1] ac. sg. 3			242
pANdavAnAm	pANdava	m. pl. g.			242
rasam	rasa	m. sg. acc.			241
asya	ixam	n. sg. g.			241
SafKa	SafKa	iic.			241
Sawam	Sawa	n. sg. nom.			241
naH	asmax	* pl. acc.			241
sUryaH	sUrya	m. sg. nom.			240
xaH	xa	m. sg. nom.			240
XanaFjayaH	XanaFjaya	m. sg. nom.			240
kRayam	kRaya	m. sg. acc.			239
vakwum	vac	inf.			239
mqwyuH	mqwyu	m. sg. nom.			238
pArWaH	pArWa	m. sg. nom.			238
mA	mA	ind.			238
pArWa	pArWa	m. sg. voc.			238
uwwamam	uwwama	m. sg. acc.			237
manye	man	pr. [4] md. sg. 1			237
annam	anna	n. sg. acc.			237
buxXi	buxXi	iic.			237
Sawru	Sawru	iic.			237
vipra	vipra	iic.			236
mawiH	mawi	f. sg. nom.			236
gawa	gawa	iic.	gam	pp.	235
vIrya	vIrya	iic.			235
wIrWa	wIrWa	iic.			235
lokAH	loka	m. pl. nom.			235
Xana	Xana	iic.			234
vAk	vAc	f. sg. nom.			234
SanEH	SanEs	ind.			233
nqpaH	nqpa	m. sg. nom.			233
prIwaH	prIwa	m. sg. nom.	prI	pp.	233
karNa	karNa	iic.			232
bahiH	bahis	ind.			232
sahasrANi	sahasra	n. pl. nom.			232
Sakwi	Sakwi	iic.			231
kriyA	kriyA	iic.			230
prApwaH	prApwa	m. sg. nom.	prAp	pp.	230
prokwam	prokwa	n. sg. nom.	pravac	pp.	229
sixXim	sixXi	f. sg. acc.			229
xevasya	xeva	m. sg. g.			229
kaWiwam	kaWiwa	n. sg. nom.	kaW	pp.	228
gacCew	gam	opt. [1] ac. sg. 3			228
SuciH	Suci	m. sg. nom.			228
guNEH	guNa	m. pl. i.			228
wAni	wax	n. pl. acc.			227
qwe	qwe	ind.			226
rAmam	rAma	m. sg. acc.			226
mahAwmanA	mahAwman	m. sg. i.			226
yasmAw	yax	n. sg. abl.			225
anyaw	anya	n. sg. acc.			225
anu	anu	ind.			225
yuga	yuga	iic.			225
rAjFA	rAjan	m. sg. i.			225
kaWaFcana	kaWaFcana	ind.			224
lokasya	loka	m. sg. g.			224
gqham	gqha	n. sg. acc.			224
prasAxAw	prasAxa	m. sg. abl.			224
wIrWam	wIrWa	n. sg. nom.			224
karwavyam	karwavya	n. sg. nom.	kq	pfp. [3]	223
XanvanwariH	Xanvanwari	m. sg. nom.			223
parasparam	paraspara	m. sg. acc.			223
vixXi	vix	imp. [2] ac. sg. 2			223
xraRtum	xqS	inf.			223
wriBiH	wri	m. pl. i.			222
xinam	xina	n. sg. acc.			222
upari	upari	ind.			221
anwara	anwara	iic.			221
xEwya	xEwya	iic.			221
vAcA	vAc	f. sg. i.			221
vegena	vega	m. sg. i.			220
syuH	as	opt. [2] ac. pl. 3			220
prANAn	prANa	m. pl. acc.			220
xAnava	xAnava	iic.			220
hA	han	m. sg. nom.			219
xivyam	xivya	n. sg. nom.			219
vIra	vIra	iic.			219
mune	muni	m. sg. voc.			219
janAH	jana	m. pl. nom.			218
suKam	suKa	n. sg. nom.			218
nUnam	nUnam	ind.			218
sWAnam	sWAna	n. sg. acc.			217
vqwaH	vqwa	m. sg. nom.	vq	pp.	217
mAyA	mAyA	iic.			216
kule	kula	n. sg. loc.			216
paramam	parama	n. sg. acc.			215
koti	koti	iic.			215
kA	kim	f. sg. nom.			215
vIryavAn	vIryavaw	m. sg. nom.			215
asura	asura	iic.			215
samAsAxya	samAsax	ca. abs.			214
wO	wax	m. du. acc.			214
karNam	karNa	m. sg. acc.			214
yeRAm	yax	m. pl. g.			214
agre	agra	n. sg. loc.			214
kena	kim	m. sg. i.			214
mAwA	mAwq	f. sg. nom.			214
manaH	manas	n. sg. acc.			213
ekam	eka	n. sg. nom.			213
puNyam	puNya	n. sg. nom.			213
SaraNam	SaraNa	n. sg. acc.			213
XarmeNa	Xarma	m. sg. i.			213
anaGa	anaGa	m. sg. voc.			213
pANdavaH	pANdava	m. sg. nom.			213
munayaH	muni	m. pl. nom.			212
pibew	pA	opt. [1] ac. sg. 3			212
gaxA	gaxA	iic.			212
giri	giri	iic.			212
prawyuvAca	prawivac	pft. ac. sg. 3			212
Saswra	Saswra	iic.			211
anyonyam	anyonya	m. sg. acc.			211
cakra	cakra	iic.			211
vAsuxevaH	vAsuxeva	m. sg. nom.			211
sixXi	sixXi	iic.			210
mUla	mUla	iic.			210
Sabxa	Sabxa	iic.			210
ruxraH	ruxra	m. sg. nom.			210
gacCa	gam	imp. [1] ac. sg. 2			210
inxrasya	inxra	m. sg. g.			210
safgrAme	safgrAma	m. sg. loc.			210
Awmani	Awman	m. sg. loc.			209
karmaNi	karman	n. sg. loc.			209
alam	alam	ind.			208
rAmasya	rAma	m. sg. g.			208
puruRam	puruRa	m. sg. acc.			207
gawe	gawa	m. sg. loc.	gam	pp.	206
vixyAw	vix	opt. [2] ac. sg. 3			206
wAni	wax	n. pl. nom.			205
inxriyaH	inxriya	m. sg. nom.			205
eRaH	ewax	m. sg. nom.			205
jaH	ja	m. sg. nom.			205
samam	sama	n. sg. nom.			205
rAkRasAH	rAkRasa	m. pl. nom.			204
karaH	kara	m. sg. nom.			204
apare	apara	m. pl. nom.			204
janma	janman	iic.			204
sahasA	sahasA	adv.			204
yogam	yoga	m. sg. acc.			203
sixXiH	sixXi	f. sg. nom.			203
amqwa	amqwa	iic.			203
mAMsa	mAMsa	iic.			203
yaWAvaw	yaWAvaw	ind.			203
ime	ixam	m. pl. nom.			203
iwaH	iwas	ind.			203
viSva	viSva	iic.			203
vIra	vIra	m. sg. voc.			203
mucyawe	muc	pr. ps. sg. 3			202
aXipaH	aXipa	m. sg. nom.			202
