pramANam	40
sahasrANAm	40
saMyukwaH	40
mAnuRa	40
wawparaH	40
svam	40
balena	40
xyuwe	40
rAjIva	40
pannaga	40
jyowiH	39
SIlaH	39
ruci	39
apawya	39
skanXa	39
uxaye	39
AkArEH	39
SuxXi	39
SmaSAna	39
kArakam	39
Sama	39
parNa	39
nq	39
svaBAva	39
uxayam	39
SiKA	39
hiMsA	39
vyasana	39
putEH	39
kaxalI	39
sinxUra	39
praxAnena	39
niBa	39
mahApAwaka	39
XarmeNa	39
Buvana	39
pariGa	39
vipula	39
wrewA	39
XanaFjayO	39
afguRTa	38
mUrwi	38
SarkarA	38
guNAH	38
oRaXi	38
Srowra	38
Suci	38
rasaH	38
rAt	38
nimiwwa	38
jFEH	38
saMyogAw	38
suKam	38
ekaviMSawi	38
mayEH	38
caNda	38
Arxra	38
arNava	38
krIdA	38
aXyayana	38
anwaka	38
Awmani	38
ASayaH	38
safgrAma	38
rARtra	38
piwAmahaH	38
nyAya	38
kuNdala	38
lakRmaNO	38
rUpiNam	38
nqpawi	38
asuraH	38
afgulam	37
Axyam	37
pipAsA	37
prAsAxa	37
haswaH	37
arSaH	37
BAvam	37
swana	37
kRayAw	37
vapuH	37
aSvawWa	37
bilva	37
maxya	37
safga	37
SravaNa	37
mAwulufga	37
sanniBaH	37
niRka	37
cAriNaH	37
pAwre	37
kRaNa	37
balO	37
parva	37
Bavanam	37
prajApawi	37
yaxu	37
varam	37
krawu	37
pApeByaH	37
vqwra	37
Akqwi	36
mAwrA	36
sixXim	36
XarAH	36
asiwa	36
saFjFam	36
vaXam	36
niBam	36
xivasa	36
vinASAya	36
piSAca	36
uBaya	36
jyA	36
BAskara	36
IkRaNam	36
SAKA	36
mafgala	36
akqwa	36
nawa	36
caryA	36
niyama	36
yogI	36
prawyakRa	36
lABaH	36
xqRtena	36
xevAnAm	36
ISam	36
yojanam	36
virAta	36
jihvA	35
yogi	35
prIwa	35
Asya	35
gUDa	35
saFjFaH	35
svAxu	35
ADyam	35
sawwvam	35
sWiwam	35
Arogya	35
kumAra	35
xvanxva	35
upavAsa	35
BexaH	35
naga	35
ahi	35
nAmA	35
akRaram	35
raSmi	35
axqRta	35
pravqwwi	35
sahiwaH	35
yukwasya	35
mAra	35
prANi	35
pralaya	35
mAhAwmyam	35
cakram	35
uxyAna	35
pArWa	35
vimala	35
sIwA	35
AkAraH	35
svanaH	35
iRvAsam	35
ASramam	35
kapiH	35
paweH	35
raWEH	35
oGEH	35
puwrAH	35
xoRam	34
ripu	34
veNu	34
sEnXava	34
guNAn	34
sanwApa	34
BAgena	34
saMSaya	34
pUwam	34
nAxa	34
kUta	34
rUpI	34
kroXaH	34
saxqSaH	34
jvaraH	34
xvAra	34
maNdale	34
yajFaH	34
kinnara	34
Agawam	34
SArxUlaH	34
yamunA	34
wate	34
raNe	34
sambanXi	34
cexi	34
saMskArAH	34
aByAsa	33
prasAxena	33
mARa	33
nAxam	33
SAli	33
sWUla	33
vikqwa	33
varNAH	33
awIwa	33
kRiwi	33
gamBIra	33
BAvAw	33
sWAne	33
wApa	33
param	33
sUwra	33
cawurWa	33
afguli	33
ajFAna	33
kalyANa	33
nimeRa	33
xEvawa	33
kAMsya	33
upama	33
vIryAH	33
viRaye	33
aXipam	33
anugraha	33
