[3]	[7]	2	75
[1;16]	[36]	1	75
[1;16]	[47]	2	75
[2]	[44]	1	73
[10;16]	[41]	2	72
[17]	[34]	2	72
[17]	[17]	2	72
[12;16]	[10]	2	72
[1;16]	[4]	2	71
[1;16]	[39]	1	70
[36]	[20]	2	70
[12]	[48]	2	70
[10;16]	[34]	2	69
[10]	[23]	2	69
[4]	[36]	1	69
[1]	[11]	2	69
[2;16]	[18]	2	68
[3]	[20]	2	68
[17]	[10]	2	68
[10;16]	[3]	2	67
[5;16]	[1]	1	66
[2;16]	[20]	2	66
[41]	[13]	2	66
[2]	[38]	1	66
[17]	[41]	2	65
[1;16]	[42]	1	65
[4;16]	[48]	2	65
[11]	[22]	2	65
[7]	[19]	1	64
[1]	[13]	2	63
[5;16]	[46]	1	63
[4;16]	[22]	2	63
[32]	[22]	1	63
[10;16]	[46]	2	63
[12;16]	[39]	2	63
[12]	[37]	2	63
[11]	[49]	2	63
[17]	[5]	2	62
[2]	[4]	2	61
[5;16]	[48]	1	60
[1]	[12]	2	60
[32]	[44]	1	60
[10]	[7]	2	60
[17]	[48]	1	59
[5;16]	[41]	1	58
[4]	[44]	2	58
[3]	[3]	1	58
[3]	[20]	1	57
[27]	[1]	1	57
[4]	[22]	1	57
[11]	[35]	2	57
[3]	[6]	2	56
[12;16]	[5]	2	56
[32]	[38]	1	56
[32]	[35]	1	56
[4]	[43]	1	56
[1;16]	[40]	1	55
[4]	[24]	1	55
[11;16]	[23]	2	55
[10;16]	[2]	2	55
[17]	[2]	2	54
[32]	[42]	1	54
[12;16]	[19]	2	54
[10;16]	[36]	2	53
[17]	[37]	1	53
[32]	[23]	2	53
[12;16]	[40]	2	53
[5;16]	[44]	2	53
[11]	[44]	2	53
[3]	[4]	2	52
[4;16]	[45]	2	52
[2]	[7]	2	51
[5]	[20]	1	51
[3]	[23]	2	51
[12]	[32]	2	51
[3]	[38]	1	50
[5]	[18]	2	50
[1;16]	[35]	1	50
[4;16]	[32]	2	50
[32]	[4]	2	49
[12]	[17]	2	49
[5;16]	[40]	1	48
[7]	[46]	1	48
[17]	[46]	2	47
[5]	[7]	2	46
[7]	[41]	1	46
[10;16]	[42]	2	46
[4;16]	[1]	2	45
[10;16]	[40]	2	45
[13]	[7]	2	45
[17]	[3]	2	45
[7]	[44]	1	45
[1;16]	[34]	1	44
[2;16]	[38]	2	44
[17]	[42]	2	44
[5;16]	[37]	1	44
[10;16]	[5]	2	43
[4]	[39]	1	43
[11]	[2]	2	43
[2]	[47]	2	42
[10;16]	[19]	2	42
[3;16]	[4]	2	41
[6]	[41]	1	41
[32]	[6]	2	40
[4]	[38]	1	40
[2;16]	[23]	2	40
[4]	[40]	1	39
[4]	[35]	1	38
[17]	[24]	2	38
[11;16]	[20]	2	38
[13]	[6]	2	37
[4;16]	[3]	2	37
[4;16]	[5]	2	37
[10]	[47]	2	36
[4;16]	[37]	2	36
[12;16]	[24]	2	36
[5;16]	[4]	2	36
[12;16]	[49]	2	36
[36]	[18]	2	36
[1;16]	[22]	1	34
[36]	[44]	2	34
[32]	[11]	2	34
[7]	[17]	1	34
[6;16]	[1]	2	33
[17]	[1]	1	33
[4]	[10]	2	33
[27]	[3]	2	33
[1;16]	[12]	2	33
[1;16]	[24]	1	32
[17]	[34]	1	32
[4;16]	[17]	2	32
[32]	[47]	2	32
[7]	[40]	1	32
[17]	[42]	1	32
[5;16]	[34]	1	30
[27]	[17]	1	30
[10;16]	[24]	2	30
[27]	[1]	2	30
[3]	[4]	1	29
[5;16]	[42]	1	29
[5]	[38]	2	29
[5;16]	[35]	1	29
[2;16]	[47]	2	28
[17]	[35]	2	28
[2]	[4]	1	28
[17]	[19]	2	27
[2]	[23]	1	27
[5;16]	[2]	1	27
[17]	[17]	1	27
[12;16]	[35]	2	27
[4]	[2]	2	27
[7]	[42]	1	27
[1;16]	[49]	1	26
[12]	[46]	2	26
[10;16]	[35]	2	26
[11;16]	[7]	2	26
[5]	[23]	2	25
[17]	[43]	2	25
[17]	[39]	2	25
[1;16]	[20]	1	25
[11;16]	[18]	2	25
[11;16]	[38]	2	25
[27]	[43]	1	25
[7]	[24]	1	25
[6]	[45]	1	25
[6]	[37]	1	24
[5;16]	[23]	2	24
[5]	[6]	1	23
[17]	[36]	2	23
[12;16]	[44]	2	23
[2]	[12]	2	23
[32]	[49]	1	23
[10;16]	[39]	2	23
[3]	[23]	1	23
[3]	[47]	1	23
[4;16]	[46]	2	23
[27]	[40]	1	23
[4]	[49]	1	23
[36]	[6]	2	23
[10]	[6]	2	22
[36]	[23]	2	22
[3]	[18]	1	22
[2]	[6]	2	22
[6]	[37]	2	22
[10;16]	[44]	2	22
[4]	[44]	1	22
[6;16]	[40]	2	22
[10;16]	[49]	2	22
[13;16]	[1]	2	22
[17]	[2]	1	21
[5]	[47]	2	21
[17]	[40]	1	21
[6;16]	[3]	2	21
[6]	[40]	1	21
[11]	[5]	2	21
[3]	[13]	2	20
[5]	[20]	2	20
[6;16]	[48]	2	20
[27]	[45]	1	20
[17]	[39]	1	20
[32]	[23]	1	20
[7]	[2]	1	20
[12]	[36]	2	20
[13]	[18]	2	20
[3;16]	[7]	2	20
[6;16]	[32]	2	19
[36]	[38]	2	19
[32]	[3]	1	19
[1;16]	[11]	2	19
[3]	[12]	2	18
[3;16]	[23]	2	18
[27]	[48]	1	18
[5]	[38]	1	18
[32]	[13]	2	18
[3;16]	[18]	2	18
[7]	[36]	1	18
[5;16]	[18]	2	18
[13]	[23]	2	18
[5;16]	[17]	1	17
[17]	[46]	1	17
[4;16]	[24]	2	17
[17]	[36]	1	17
[7]	[32]	1	17
[5;16]	[7]	2	17
[5;16]	[49]	1	17
[6]	[46]	1	17
[12]	[39]	2	17
[12]	[3]	2	17
[11]	[7]	2	17
[3]	[12]	1	16
[2]	[6]	1	16
[6;16]	[22]	2	16
[3]	[10]	1	16
[17]	[7]	2	16
[4;16]	[36]	2	16
[3]	[7]	1	15
[27]	[37]	1	15
[5;16]	[39]	1	15
[2]	[18]	1	15
[3;16]	[6]	2	15
[10;16]	[10]	2	15
[6]	[22]	2	15
[4;16]	[2]	2	15
[11;16]	[4]	2	15
[2;16]	[12]	2	15
[3;16]	[38]	2	15
[6;16]	[42]	2	14
[5]	[23]	1	14
[27]	[34]	1	14
[4;16]	[40]	2	14
[17]	[43]	1	14
[5;16]	[20]	2	14
[5;16]	[44]	1	14
[4;16]	[42]	2	14
[5]	[11]	2	14
[12]	[1]	2	14
[12]	[41]	2	14
[2]	[11]	2	14
[13]	[20]	2	14
[7]	[49]	1	13
[17]	[5]	1	13
[5]	[3]	1	13
[7]	[1]	1	13
[5;16]	[24]	1	13
[1]	[29]	1	13
[27]	[45]	2	13
[5;16]	[6]	2	13
[27]	[37]	2	13
[6]	[48]	1	12
[27]	[32]	2	12
[17]	[22]	1	12
[4]	[42]	1	12
[6;16]	[37]	2	12
[4]	[18]	2	12
[6]	[24]	1	12
[7]	[39]	1	11
[4;16]	[49]	2	11
[3;16]	[48]	1	11
[6;16]	[45]	2	11
[6]	[45]	2	11
[3]	[11]	2	11
[32]	[12]	2	11
[6]	[19]	1	11
[5;16]	[22]	1	11
[12]	[34]	2	11
[6]	[36]	2	11
[3;16]	[20]	2	11
[32]	[6]	1	11
[3;16]	[13]	2	11
[4;16]	[35]	2	11
[6]	[34]	2	11
[13]	[38]	2	10
[27]	[24]	1	10
[11;16]	[47]	2	10
[4;16]	[34]	2	10
[10]	[4]	2	10
[6;16]	[17]	2	10
[2]	[10]	1	10
[1;16]	[44]	1	10
[32]	[4]	1	10
[5;16]	[36]	1	10
[3;16]	[19]	1	10
[6]	[48]	2	10
[12]	[45]	2	10
[4]	[4]	2	10
[10;16]	[23]	2	10
[3;16]	[41]	1	9
[11;16]	[13]	2	9
[32]	[10]	1	9
[5]	[47]	1	9
[27]	[48]	2	9
[3;16]	[47]	2	9
[27]	[2]	1	9
[6;16]	[46]	2	9
[1;16]	[47]	1	9
[5;16]	[19]	1	9
[17]	[24]	1	9
[6]	[36]	1	9
[36]	[4]	2	9
[27]	[17]	2	9
[5]	[4]	2	9
[36]	[47]	2	9
[6]	[41]	2	9
[6]	[17]	2	9
[32]	[20]	1	9
[12]	[43]	2	9
[12]	[22]	2	9
[36]	[13]	2	9
[4]	[20]	2	9
[32]	[13]	1	8
[12;16]	[38]	2	8
[2]	[13]	2	8
[5;16]	[47]	2	8
[3;16]	[37]	1	8
[32]	[18]	1	8
[5;16]	[12]	2	8
[17]	[3]	1	8
[6]	[32]	2	8
[6;16]	[36]	2	8
[17]	[49]	2	8
[7]	[43]	1	8
[4;16]	[41]	2	8
[3;16]	[11]	2	8
[6]	[43]	1	8
[6;16]	[5]	2	8
[11]	[23]	2	8
[1;16]	[23]	1	7
[6]	[40]	2	7
[1;16]	[38]	1	7
[5;16]	[32]	1	7
[6]	[34]	1	7
[27]	[19]	1	7
[5]	[6]	2	7
[27]	[35]	1	7
[32]	[7]	1	7
[4;16]	[19]	2	7
[4]	[20]	1	7
[6]	[17]	1	7
[11]	[18]	2	7
[36]	[11]	2	7
[2;16]	[4]	2	7
[5]	[12]	2	6
[17]	[19]	1	6
[17]	[32]	1	6
[11;16]	[6]	2	6
[32]	[47]	1	6
[5]	[18]	1	6
[2]	[13]	1	6
[3;16]	[12]	2	6
[5;16]	[11]	2	6
[10]	[12]	2	6
[27]	[40]	2	6
[41]	[29]	2	6
[6]	[3]	2	6
[12;16]	[11]	2	6
[3;16]	[40]	1	6
[1]	[27]	1	6
[12]	[45]	1	6
[1]	[29]	2	6
[6]	[44]	1	6
[4]	[38]	2	6
[12;16]	[23]	2	6
[1]	[25]	1	6
[12]	[35]	2	6
[27]	[3]	1	6
[6;16]	[34]	2	6
[4]	[1]	1	6
[3;16]	[43]	1	6
[11]	[20]	2	6
[4]	[23]	1	6
[6]	[1]	2	6
[12;16]	[4]	2	6
[13;16]	[5]	2	6
[3;16]	[1]	1	5
[3]	[6]	1	5
[3;16]	[45]	1	5
[3;16]	[32]	1	5
[27]	[32]	1	5
[12;16]	[47]	2	5
[36]	[12]	2	5
[3;16]	[43]	2	5
[6]	[38]	1	5
[10;16]	[38]	2	5
[4]	[2]	1	5
[11]	[47]	2	5
[13;16]	[22]	2	5
[13]	[47]	2	5
[12]	[40]	2	5
[12;16]	[18]	2	5
[41]	[27]	2	5
[3;16]	[36]	1	5
[27]	[42]	2	5
[1]	[25]	2	5
[4;16]	[39]	2	5
[7]	[20]	1	5
[5]	[4]	1	5
[12]	[18]	2	5
[3;16]	[42]	1	5
[1;16]	[13]	2	5
[27]	[39]	2	5
[21]	[2]	2	5
[13;16]	[45]	2	5
[27]	[23]	1	4
[3;16]	[17]	1	4
[17]	[4]	2	4
[17]	[49]	1	4
[6]	[39]	1	4
[13]	[12]	2	4
[17]	[44]	2	4
[32]	[11]	1	4
[4]	[18]	1	4
[6;16]	[2]	2	4
[27]	[10]	2	4
[3;16]	[34]	1	4
[6]	[19]	2	4
[6]	[42]	2	4
[12;16]	[20]	2	4
[11;16]	[12]	2	4
[2;16]	[11]	2	4
[27]	[46]	2	4
[17]	[35]	1	4
[4;16]	[10]	2	4
[11]	[38]	2	4
[3;16]	[2]	1	4
[13;16]	[35]	2	4
[13;16]	[32]	2	4
[13;16]	[42]	2	4
[13;16]	[34]	2	4
[13;16]	[3]	2	4
[10;16]	[6]	2	3
[17]	[13]	2	3
[6]	[22]	1	3
[1;16]	[18]	1	3
[5]	[13]	1	3
[27]	[34]	2	3
[6;16]	[19]	2	3
[6;16]	[41]	2	3
[17]	[38]	2	3
[27]	[39]	1	3
[12;16]	[7]	2	3
[27]	[44]	1	3
[3;16]	[46]	1	3
[41]	[25]	2	3
[6;16]	[35]	2	3
[5;16]	[5]	1	3
[13]	[11]	2	3
[6]	[46]	2	3
[6]	[44]	2	3
[27]	[5]	1	3
[7]	[22]	1	3
[27]	[7]	1	3
[6]	[1]	1	3
[27]	[36]	1	3
[6]	[24]	2	3
[10;16]	[20]	2	3
[5;16]	[38]	2	3
[2;16]	[25]	2	3
[10;16]	[7]	2	3
[32]	[12]	1	3
[27]	[42]	1	3
[4]	[47]	1	3
[4]	[23]	2	3
[11]	[43]	2	3
[27]	[24]	2	3
[4;16]	[23]	2	3
[11]	[4]	2	3
[12]	[10]	2	3
[17]	[44]	1	3
[6]	[35]	1	3
[6;16]	[10]	2	3
[11]	[6]	2	3
[7]	[48]	2	3
[13;16]	[2]	2	3
[13;16]	[37]	2	3
[37]	[40]	2	3
[12]	[43]	1	3
[13;16]	[10]	2	3
[12]	[37]	1	3
[12]	[48]	1	3
[17]	[38]	1	2
[5]	[12]	1	2
[5]	[7]	1	2
